idx,venue_capacity,venue_name,venue_fuzzwuzz_score,venue_city,venue_country,venue_lat,venue_long,venue_dist_from_expected,sk_popularity,last_time_played,days_since_last_played,total_times_played_locally
5457,,Vondelkerk,100,Amsterdam,Netherlands,52.3613,4.87361,0.0013028944270151409,0.001454,2015-12-09,1452,1
5458,850,Metropool,100,Hengelo,Netherlands,52.2611491,6.794387,0.00022738192040617337,0.002093,2018-05-26,553,7
5459,,Der Aa-theater,100,Groningen,Netherlands,53.21747,6.56236,0.057734913855532505,0.000574,,,0
5460,,De Boerderij,100,Zoetermeer,Netherlands,52.0633251,4.4691837,0.0006209454469254021,0.004364,2018-09-08,448,7
5461,,Bitterzoet,100,Amsterdam,Netherlands,52.3774047,4.8942161,0.008201085631659244,0.045169,2018-05-17,562,9
5462,850,Metropool,100,Hengelo,Netherlands,52.2611491,6.794387,0.00022738192040617337,0.002093,2019-01-12,322,3
5463,7900,TivoliVredenburg,100,Utrecht,Netherlands,52.09213,5.11285,0.0,9.3e-05,2019-01-19,315,4
5464,,P60,100,Amstelveen,Netherlands,52.302778,4.8586982,0.01864467754195927,0.0,2019-05-11,203,4
5465,2200,013,100,Tilburg,Netherlands,51.560596,5.0919143,0.3313272900498454,0.00622,2018-12-14,351,7
5466,2200,013,100,Tilburg,Netherlands,51.560596,5.0919143,0.3313272900498454,,,,0
5467,700,Melkweg OZ,100,Amsterdam,Netherlands,52.36484,4.88127,0.0011119492667985354,0.004869,2015-10-02,1521,4
5468,,Melkweg Max,100,Amsterdam,Netherlands,52.37022,4.89517,1.1179689401007538,0.009064,2019-04-03,242,8
5469,250,Melkweg Upstairs,100,Amsterdam,Netherlands,52.36484,4.88127,0.0011119492667985354,0.013769,2012-05-19,2752,2
5470,,FIFTH NRE,100,Eindhoven,Netherlands,51.43873,5.48809,0.05301644814605462,0.00475,2018-11-03,393,4
5472,7900,TivoliVredenburg,100,Utrecht,Netherlands,52.09213,5.11285,0.0,0.003191,2017-10-17,775,9
5473,7900,TivoliVredenburg,100,Utrecht,Netherlands,52.09213,5.11285,0.0,0.002219,2019-03-03,273,1
5474,650,Mezz Breda,100,Breda,Netherlands,51.5835828,4.7788591,0.10150471912445877,,,,0
5475,7900,TivoliVredenburg,100,Utrecht,Netherlands,52.09213,5.11285,0.0,0.000574,2010-09-23,3356,1
5476,,Melkweg Max,100,Amsterdam,Netherlands,52.37022,4.89517,1.1179689401007538,0.139578,2019-04-14,232,12
5477,250,Melkweg Upstairs,100,Amsterdam,Netherlands,52.36484,4.88127,0.0011119492667985354,0.001187,,,0
5478,1500,Paradiso Grote Zaal,100,Amsterdam,Netherlands,52.36228,4.88395,0.001302886576930846,0.042741,2019-02-14,291,3
5479,,Royal Theatre Carré (Koninklijk Theater Carré),86,Amsterdam,Netherlands,52.3623784,4.9038807,0.000935246024867764,0.027983,2017-04-29,947,8
5480,7900,TivoliVredenburg,100,Utrecht,Netherlands,52.09213,5.11285,0.0,0.002637,2014-04-17,2055,2
